scalings,0,500,1000,1500
HanoiTower/0048-hanoi_tower-120-0.asp,92980,85193,116509,51435
HanoiTower/0050-hanoi_tower-120-0.asp,314254,105813,229357,209060
HanoiTower/0056-hanoi_tower-120-0.asp,2854569,1121681,1385273,1211742
HanoiTower/0059-hanoi_tower-120-0.asp,11592688,3424765,2564573,2692400
HanoiTower/0060-hanoi_tower-120-0.asp,6759269,4169336,4770733,3451191
Labyrinth/0025-labyrinth-14-0.asp,6228,25404,25404,25404
Labyrinth/0045-labyrinth-11-0.asp,11880,193616,193616,193616
Labyrinth/0060-labyrinth-13-0.asp,6332,20927,20927,20927
Labyrinth/0075-labyrinth-13-0.asp,186819,186819,186819,186819
Labyrinth/0082-labyrinth-14-0.asp,751658,1448875,1448875,1448875
Labyrinth/0083-labyrinth-23-0.asp,58772837,5549214,5549214,5549214
Labyrinth/0094-labyrinth-17-0.asp,2013422,164494,164494,164494
Labyrinth/0117-labyrinth-23-0.asp,49994574,54595921,54594696,54586193
Labyrinth/0130-labyrinth-14-0.asp,563327,1481356,1481356,1481356
Labyrinth/0151-labyrinth-19-0.asp,9382994,12947331,12947331,12947331
Labyrinth/0157-labyrinth-13-0.asp,1639136,1893197,1893197,1893197
Labyrinth/0192-labyrinth-18-0.asp,8212844,8371537,8371537,8371537
Labyrinth/0204-labyrinth-20-0.asp,10411263,13576734,13576734,13576734
Labyrinth/0205-labyrinth-20-0.asp,20133079,22774990,22774990,22774990
Labyrinth/0207-labyrinth-20-0.asp,18670302,2944964,2944964,2944964
Labyrinth/0209-labyrinth-20-0.asp,11478071,24404399,24404399,24404399
Labyrinth/0210-labyrinth-20-0.asp,20687024,6061476,6061476,6061476
Labyrinth/0215-labyrinth-21-0.asp,3725136,13891482,13891482,13891482
Labyrinth/0238-labyrinth-22-0.asp,46532734,27301422,27301422,27301422
Labyrinth/0241-labyrinth-22-0.asp,26160613,31727649,31727649,31727649
Nomistery/0006-nomystery-55-0.asp,10028584,3765749,490009,3300805
Nomistery/0007-nomystery-57-0.asp,1142184,2935357,1192746,2399860
Nomistery/0009-nomystery-63-0.asp,669330,507389,446307,158417
Nomistery/0012-nomystery-84-0.asp,17156170,12901273,10062414,9593895
Nomistery/0014-nomystery-73-0.asp,17891500,15284047,10549908,3894298
Nomistery/0024-nomystery-86-0.asp,16697642,15546661,12064441,7999648
Nomistery/0025-nomystery-85-0.asp,16812623,18329455,12904016,9703296
Nomistery/0027-nomystery-172-0.asp,12210356,14776205,11933658,12322091
Nomistery/0028-nomystery-167-0.asp,8219131,13826030,7932722,7340187
Nomistery/0029-nomystery-123-0.asp,15288955,14078106,8363854,7063806
Nomistery/0030-nomystery-117-0.asp,18311119,10362231,12580906,11772908
Nomistery/0031-nomystery-52-0.asp,864438,351235,61662,42608
Nomistery/0033-nomystery-32-0.asp,289039,823468,174744,11350
Nomistery/0034-nomystery-64-0.asp,1347602,1642043,2108497,17745
Nomistery/0037-nomystery-36-0.asp,16092954,13238726,5775110,8950045
Nomistery/0038-nomystery-63-0.asp,21736081,16592712,10536402,7355251
Nomistery/0039-nomystery-42-0.asp,722276,50862,725774,634225
Nomistery/0041-nomystery-88-0.asp,15323398,11002213,8932807,7511823
Nomistery/0042-nomystery-56-0.asp,17736634,13279797,9310799,8469140
Nomistery/0045-nomystery-44-0.asp,759262,382019,357890,497766
RicochetRobots/007-ricochetrobot-17-0.asp,1509553,165374,1967919,1934437
RicochetRobots/018-ricochetrobot-14-0.asp,211641,263886,111943,71194
RicochetRobots/025-ricochetrobot-14-0.asp,125289,139777,118539,15439
RicochetRobots/030-ricochetrobot-16-0.asp,2093997,1003752,998602,541632
RicochetRobots/038-ricochetrobot-13-0.asp,49702,61420,61487,68321
RicochetRobots/040-ricochetrobot-14-0.asp,388302,91116,167430,160925
RicochetRobots/046-ricochetrobot-13-0.asp,80683,58371,128687,25525
RicochetRobots/059-ricochetrobot-15-0.asp,95166,111622,187481,348151
RicochetRobots/060-ricochetrobot-14-0.asp,234134,180803,68183,293119
RicochetRobots/061-ricochetrobot-14-0.asp,126254,148112,58122,62390
RicochetRobots/062-ricochetrobot-25-0.asp,9875488,2678797,2708435,2655364
RicochetRobots/074-ricochetrobot-18-0.asp,2466224,2109134,1316720,2129997
RicochetRobots/078-ricochetrobot-17-0.asp,2253341,1942024,1430222,1934253
RicochetRobots/084-ricochetrobot-15-0.asp,979504,163573,142618,243951
RicochetRobots/097-ricochetrobot-17-0.asp,2130421,334730,824338,2067301
RicochetRobots/105-ricochetrobot-19-0.asp,8896304,304238,1632174,2344279
RicochetRobots/120-ricochetrobot-22-0.asp,2690994,2690646,549764,1397576
RicochetRobots/188-ricochetrobot-18-0.asp,2464361,2297768,2207448,1033106
RicochetRobots/214-ricochetrobot-22-0.asp,1279065,2082892,1700965,916699
RicochetRobots/230-ricochetrobot-17-0.asp,2093837,598100,1440276,614342
Sokoban/0065-sokoban-120-1.asp,29584500,26561366,27056823,25757387
Sokoban/0096-sokoban-36-1.asp,204128,244297,316680,316680
Sokoban/0103-sokoban-110-1.asp,187962,774850,774850,774850
Sokoban/0119-sokoban-42-1.asp,599691,520403,559169,437511
Sokoban/0128-sokoban-131-1.asp,1817138,779254,721472,266179
Sokoban/0140-sokoban-60-1.asp,14447884,5325525,5266808,5319520
Sokoban/0162-sokoban-31-1.asp,177925,137452,97881,97881
Sokoban/0207-sokoban-31-1.asp,355874,319729,293939,298767
Sokoban/0272-sokoban-135-1.asp,3375089,166240,647481,1125785
Sokoban/0395-sokoban-45-1.asp,4550271,4630811,4660729,4668364
Sokoban/0418-sokoban-36-1.asp,3664541,2847811,3027658,3019859
Sokoban/0428-sokoban-120-1.asp,2307354,3549623,550369,3146440
Sokoban/0474-sokoban-56-1.asp,950722,875301,332010,85768
Sokoban/0516-sokoban-200-1.asp,2646253,4610346,3747653,6246422
Sokoban/0685-sokoban-105-1.asp,22150588,6998911,6675196,6910890
Sokoban/0760-sokoban-48-1.asp,4626788,4445429,2123245,2314028
Sokoban/0791-sokoban-270-1.asp,51412679,46754089,44288984,42191512
Sokoban/0809-sokoban-280-1.asp,40249234,40826424,36331533,36217199
Sokoban/0950-sokoban-87-1.asp,24449217,24076635,22796870,18662446
Sokoban/0984-sokoban-165-1.asp,32918263,34782602,30099663,31072231
Visit-all/0009-visitall-36-1.asp,334042,610765,646513,227204
Visit-all/0012-visitall-36-1.asp,436750,234666,429849,306339
Visit-all/0019-visitall-67-1.asp,3680865,3812653,3898319,3644045
Visit-all/0020-visitall-67-1.asp,3593356,3569340,3487474,3440756
Visit-all/0029-visitall-39-1.asp,390425,444105,397302,381772
Visit-all/0030-visitall-39-1.asp,411851,601970,421652,520262
Visit-all/0031-visitall-39-1.asp,810638,386801,338663,295491
Visit-all/0037-visitall-73-1.asp,4278289,3924919,4037056,3971140
Visit-all/0040-visitall-73-1.asp,3586702,3921507,3891666,3830597
Visit-all/0057-visitall-79-1.asp,4047449,3690653,9497164,3565430
Visit-all/0059-visitall-79-1.asp,3747060,4022706,3869640,3772961
Visit-all/0060-visitall-79-1.asp,3668089,3976909,3788241,3824049
Visit-all/0070-visitall-49-1.asp,333138,388725,326214,286051
Visit-all/0071-visitall-49-1.asp,356990,234142,356064,436251
Visit-all/0077-visitall-91-1.asp,4634836,46573079,4331863,4164214
Visit-all/0078-visitall-91-1.asp,5171786,4020342,4004338,27938685
Visit-all/0080-visitall-91-1.asp,4006432,4209666,4125960,3799377
Visit-all/0089-visitall-66-1.asp,348760,130286,110280,225513
Visit-all/0099-visitall-122-1.asp,4480457,6538952,4767148,4367085
Visit-all/0100-visitall-122-1.asp,4736456,2674076,4470773,2675868
learning-1-sort-lbd-lbd-3
HanoiTower/0004-hanoi_tower-60-0.asp,435210,847218,265367,454462
HanoiTower/0005-hanoi_tower-60-0.asp,2712871,1793754,1847755,2980115
HanoiTower/0007-hanoi_tower-60-0.asp,3210247,2027375,1829062,1707016
HanoiTower/0008-hanoi_tower-60-0.asp,4390489,3599960,3801525,3104639
HanoiTower/0013-hanoi_tower-32-0.asp,275746,179529,279314,152031
HanoiTower/0021-hanoi_tower-40-0.asp,801038,411615,216644,487479
HanoiTower/0022-hanoi_tower-60-0.asp,41943,11409,19466,11533
HanoiTower/0023-hanoi_tower-60-0.asp,31451,19969,56224,38822
HanoiTower/0025-hanoi_tower-60-0.asp,113315,36897,23480,56778
HanoiTower/0032-hanoi_tower-60-0.asp,66224,62274,39117,39415
HanoiTower/0036-hanoi_tower-80-0.asp,111212,41188,25526,38734
HanoiTower/0039-hanoi_tower-80-0.asp,375303,78025,108850,54104
HanoiTower/0040-hanoi_tower-80-0.asp,287814,189894,91770,83903
HanoiTower/0046-hanoi_tower-100-0.asp,151528,92738,134220,133767
HanoiTower/0047-hanoi_tower-120-0.asp,40485,46833,53311,20295
HanoiTower/0048-hanoi_tower-120-0.asp,92980,52012,67413,41007
HanoiTower/0050-hanoi_tower-120-0.asp,314254,209512,33189,101291
HanoiTower/0056-hanoi_tower-120-0.asp,2854569,3510589,822643,982884
HanoiTower/0059-hanoi_tower-120-0.asp,11562101,3191246,2278690,2936264
HanoiTower/0060-hanoi_tower-120-0.asp,6830914,1920355,2970498,3649972
Labyrinth/0025-labyrinth-14-0.asp,6228,6228,6228,6228
Labyrinth/0045-labyrinth-11-0.asp,11880,193616,193616,193616
Labyrinth/0060-labyrinth-13-0.asp,6332,6332,6332,6332
Labyrinth/0075-labyrinth-13-0.asp,186819,186819,186819,186819
Labyrinth/0082-labyrinth-14-0.asp,751658,751658,751658,751658
Labyrinth/0083-labyrinth-23-0.asp,58866096,47265541,47265541,47265541
Labyrinth/0094-labyrinth-17-0.asp,2013422,3044,3044,3044
Labyrinth/0117-labyrinth-23-0.asp,49761409,49934122,49667924,49005954
Labyrinth/0130-labyrinth-14-0.asp,563327,563327,563327,563327
Labyrinth/0151-labyrinth-19-0.asp,9382994,16681272,16681272,16681272
Labyrinth/0157-labyrinth-13-0.asp,1639136,291859,291859,291859
Labyrinth/0192-labyrinth-18-0.asp,8212844,8212844,8212844,8212844
Labyrinth/0204-labyrinth-20-0.asp,10411263,34357461,34357461,34357461
Labyrinth/0205-labyrinth-20-0.asp,20133079,5768047,5768047,5768047
Labyrinth/0207-labyrinth-20-0.asp,18670302,6338556,6338556,6338556
Labyrinth/0209-labyrinth-20-0.asp,11478071,11478071,11478071,11478071
Labyrinth/0210-labyrinth-20-0.asp,20687024,33684603,33684603,33684603
Labyrinth/0215-labyrinth-21-0.asp,3725136,32853497,32853497,32853497
Labyrinth/0238-labyrinth-22-0.asp,46340123,27367379,27367379,27367379
Labyrinth/0241-labyrinth-22-0.asp,26160613,18683284,18683284,18683284
Nomistery/0006-nomystery-55-0.asp,10028584,2636753,2766308,2067375
Nomistery/0007-nomystery-57-0.asp,1142184,2648126,2159435,1409149
Nomistery/0009-nomystery-63-0.asp,669330,214756,56121,81086
Nomistery/0012-nomystery-84-0.asp,17174346,14436115,12691586,10965964
Nomistery/0014-nomystery-73-0.asp,17973671,17240694,1868593,10098553
Nomistery/0024-nomystery-86-0.asp,16697514,22237395,16332191,13935076
Nomistery/0025-nomystery-85-0.asp,16786397,20647360,16628301,12469985
Nomistery/0027-nomystery-172-0.asp,12209395,14624236,14188893,12003045
Nomistery/0028-nomystery-167-0.asp,8222684,10760655,10514104,10513915
Nomistery/0029-nomystery-123-0.asp,15286446,12594905,8530078,5520506
Nomistery/0030-nomystery-117-0.asp,18158722,11781041,9420919,11229178
Nomistery/0031-nomystery-52-0.asp,864438,60956,42025,41255
Nomistery/0033-nomystery-32-0.asp,289039,181411,495509,495509
Nomistery/0034-nomystery-64-0.asp,1347602,1390181,1390181,1390181
Nomistery/0037-nomystery-36-0.asp,16073649,12469770,11031738,9887515
Nomistery/0038-nomystery-63-0.asp,21278194,17941771,12866725,0
Nomistery/0039-nomystery-42-0.asp,722276,738922,192678,299235
Nomistery/0041-nomystery-88-0.asp,15571533,17810849,13366955,11176486
Nomistery/0042-nomystery-56-0.asp,17698904,16136847,9957967,8148832
Nomistery/0045-nomystery-44-0.asp,759262,1184638,416173,483718
RicochetRobots/007-ricochetrobot-17-0.asp,1509553,967186,1898520,1035328
RicochetRobots/018-ricochetrobot-14-0.asp,211641,48828,296431,107775
RicochetRobots/025-ricochetrobot-14-0.asp,125289,52321,76230,240269
RicochetRobots/030-ricochetrobot-16-0.asp,2069184,1841914,1859211,1844314
RicochetRobots/038-ricochetrobot-13-0.asp,49702,87244,41791,39384
RicochetRobots/040-ricochetrobot-14-0.asp,388302,235714,151447,70454
RicochetRobots/046-ricochetrobot-13-0.asp,80683,102225,19582,63586
RicochetRobots/059-ricochetrobot-15-0.asp,95166,80849,136316,146015
RicochetRobots/060-ricochetrobot-14-0.asp,234134,87180,182014,161571
RicochetRobots/061-ricochetrobot-14-0.asp,126254,49015,68084,10594
RicochetRobots/062-ricochetrobot-25-0.asp,9834592,2677533,2391864,1238961
RicochetRobots/074-ricochetrobot-18-0.asp,2485905,593135,2227820,2154921
RicochetRobots/078-ricochetrobot-17-0.asp,2289926,771919,722782,2167648
RicochetRobots/084-ricochetrobot-15-0.asp,979504,414105,152917,96024
RicochetRobots/097-ricochetrobot-17-0.asp,2132010,2090937,1936024,2090819
RicochetRobots/105-ricochetrobot-19-0.asp,8896001,1971546,2294798,2361141
RicochetRobots/120-ricochetrobot-22-0.asp,2690994,2828283,1542806,2579541
RicochetRobots/188-ricochetrobot-18-0.asp,2464102,2209248,2135281,721356
RicochetRobots/214-ricochetrobot-22-0.asp,1279065,2399628,2502106,1576497
RicochetRobots/230-ricochetrobot-17-0.asp,2153505,784861,1933798,1949189
Sokoban/0065-sokoban-120-1.asp,29487947,25756665,25237493,23991478
Sokoban/0096-sokoban-36-1.asp,204128,443353,443353,443353
Sokoban/0103-sokoban-110-1.asp,187962,606712,606712,606712
Sokoban/0119-sokoban-42-1.asp,599691,523015,519524,621731
Sokoban/0128-sokoban-131-1.asp,1817138,726608,1261330,1364122
Sokoban/0140-sokoban-60-1.asp,14463079,14210304,12999278,5284142
Sokoban/0162-sokoban-31-1.asp,177925,143890,78851,92270
Sokoban/0207-sokoban-31-1.asp,355874,297908,254822,280143
Sokoban/0272-sokoban-135-1.asp,3375089,1326080,1250941,437560
Sokoban/0395-sokoban-45-1.asp,4490253,4590305,4650163,4607743
Sokoban/0418-sokoban-36-1.asp,3664541,2894617,2752836,2253997
Sokoban/0428-sokoban-120-1.asp,2307354,4403851,1516065,3892220
Sokoban/0474-sokoban-56-1.asp,950722,379410,114761,17811
Sokoban/0516-sokoban-200-1.asp,2646253,18866144,4329347,3673425
Sokoban/0685-sokoban-105-1.asp,21994514,6912587,6841242,7241805
Sokoban/0760-sokoban-48-1.asp,4592161,3094760,3189050,2203603
Sokoban/0791-sokoban-270-1.asp,51878761,44096197,36693795,39134196
Sokoban/0809-sokoban-280-1.asp,39860080,43382148,33399922,35206911
Sokoban/0950-sokoban-87-1.asp,24196359,23748550,20963717,5606861
Sokoban/0984-sokoban-165-1.asp,32976212,34951195,31254458,31143924
Visit-all/0009-visitall-36-1.asp,334042,201125,277167,240596
Visit-all/0012-visitall-36-1.asp,436750,407455,246224,232796
Visit-all/0019-visitall-67-1.asp,3702847,3799848,3820137,3690770
Visit-all/0020-visitall-67-1.asp,3581936,3532508,3222240,3316897
Visit-all/0029-visitall-39-1.asp,390425,365847,348421,267433
Visit-all/0030-visitall-39-1.asp,411851,236302,239455,180611
Visit-all/0031-visitall-39-1.asp,810638,241601,107304,196894
Visit-all/0037-visitall-73-1.asp,4323088,46860762,3490498,3484649
Visit-all/0040-visitall-73-1.asp,3544541,3692262,3770256,3543023
Visit-all/0057-visitall-79-1.asp,3995366,3403968,3515348,3249781
Visit-all/0059-visitall-79-1.asp,3739007,4043524,3985067,3692331
Visit-all/0060-visitall-79-1.asp,3702012,4056544,4140777,3966058
Visit-all/0070-visitall-49-1.asp,333138,121344,141257,48788
Visit-all/0071-visitall-49-1.asp,356990,332709,368324,153588
Visit-all/0077-visitall-91-1.asp,4660999,4511594,13000503,4058761
Visit-all/0078-visitall-91-1.asp,5140353,3825979,3902925,3941726
Visit-all/0080-visitall-91-1.asp,4052666,4084009,3927790,3809117
Visit-all/0089-visitall-66-1.asp,348760,63693,118954,92540
Visit-all/0099-visitall-122-1.asp,4420362,4840471,4753206,4685047
Visit-all/0100-visitall-122-1.asp,4693534,4707396,2451099,4266817
learning-1-sort-size-lbd-5-limit-50k
HanoiTower/0004-hanoi_tower-60-0.asp,435210,1020686,538216,493229
HanoiTower/0005-hanoi_tower-60-0.asp,2712871,4310555,3136944,1645234
HanoiTower/0007-hanoi_tower-60-0.asp,3210247,3874893,3949008,6126733
HanoiTower/0008-hanoi_tower-60-0.asp,4390489,4503322,7613552,8492651
HanoiTower/0013-hanoi_tower-32-0.asp,275746,401026,347295,917629
HanoiTower/0021-hanoi_tower-40-0.asp,801038,392702,465309,489850
HanoiTower/0022-hanoi_tower-60-0.asp,41943,37024,51783,46254
HanoiTower/0023-hanoi_tower-60-0.asp,31451,104712,191355,42268
HanoiTower/0025-hanoi_tower-60-0.asp,113315,54239,176355,48638
HanoiTower/0032-hanoi_tower-60-0.asp,66224,63860,58735,56225
HanoiTower/0036-hanoi_tower-80-0.asp,111212,52286,42255,39435
HanoiTower/0039-hanoi_tower-80-0.asp,375303,158516,246025,135699
HanoiTower/0040-hanoi_tower-80-0.asp,287814,253224,126060,125525
HanoiTower/0046-hanoi_tower-100-0.asp,151528,148542,163350,186089
HanoiTower/0047-hanoi_tower-120-0.asp,40485,34990,105029,47716
HanoiTower/0048-hanoi_tower-120-0.asp,92980,147958,73543,127276
HanoiTower/0050-hanoi_tower-120-0.asp,314254,128202,345773,83027
HanoiTower/0056-hanoi_tower-120-0.asp,2854569,2355268,1276997,2085573
HanoiTower/0059-hanoi_tower-120-0.asp,11508953,4576848,4540234,4867059
HanoiTower/0060-hanoi_tower-120-0.asp,6790819,11567382,2729392,6928824
Labyrinth/0025-labyrinth-14-0.asp,6228,155138,155138,155138
Labyrinth/0045-labyrinth-11-0.asp,11880,193616,193616,193616
Labyrinth/0060-labyrinth-13-0.asp,6332,20927,20927,20927
Labyrinth/0075-labyrinth-13-0.asp,186819,186819,186819,186819
Labyrinth/0082-labyrinth-14-0.asp,751658,1448875,1448875,1448875
Labyrinth/0083-labyrinth-23-0.asp,58889026,58662514,59110788,59128045
Labyrinth/0094-labyrinth-17-0.asp,2013422,503613,503613,503613
Labyrinth/0117-labyrinth-23-0.asp,49956330,54605816,54601627,54602213
Labyrinth/0130-labyrinth-14-0.asp,563327,539513,539513,539513
Labyrinth/0151-labyrinth-19-0.asp,9382994,10719575,10719575,10719575
Labyrinth/0157-labyrinth-13-0.asp,1639136,329012,329012,329012
Labyrinth/0192-labyrinth-18-0.asp,8212844,5708678,5708678,5708678
Labyrinth/0204-labyrinth-20-0.asp,10411263,43351515,43356434,43395801
Labyrinth/0205-labyrinth-20-0.asp,20133079,47427641,47292512,47506097
Labyrinth/0207-labyrinth-20-0.asp,18670302,24400512,24400512,24400512
Labyrinth/0209-labyrinth-20-0.asp,11478071,19264744,19264744,19264744
Labyrinth/0210-labyrinth-20-0.asp,20687024,41376335,41398683,41217686
Labyrinth/0215-labyrinth-21-0.asp,3725136,5726219,5726219,5726219
Labyrinth/0238-labyrinth-22-0.asp,46228835,9882676,9882676,9882676
Labyrinth/0241-labyrinth-22-0.asp,26160613,33811306,33811306,33811306
Nomistery/0006-nomystery-55-0.asp,10028584,3472891,4088290,5412405
Nomistery/0007-nomystery-57-0.asp,1142184,254621,1481329,472981
Nomistery/0009-nomystery-63-0.asp,669330,73801,216537,568676
Nomistery/0012-nomystery-84-0.asp,17162812,16971237,15622582,15795251
Nomistery/0014-nomystery-73-0.asp,17862441,16945058,13677564,10046108
Nomistery/0024-nomystery-86-0.asp,16564679,16823829,19312090,17825060
Nomistery/0025-nomystery-85-0.asp,16795143,16601386,18232817,16219660
Nomistery/0027-nomystery-172-0.asp,11885488,12854178,10665110,14615832
Nomistery/0028-nomystery-167-0.asp,8305970,11692511,8840936,11648535
Nomistery/0029-nomystery-123-0.asp,15372395,10226311,11306271,12738625
Nomistery/0030-nomystery-117-0.asp,18352207,19045535,16302527,14031596
Nomistery/0031-nomystery-52-0.asp,864438,331552,245442,159447
Nomistery/0033-nomystery-32-0.asp,289039,356691,783087,401425
Nomistery/0034-nomystery-64-0.asp,1347602,1755840,269576,269576
Nomistery/0037-nomystery-36-0.asp,16069691,11759122,10041991,11563339
Nomistery/0038-nomystery-63-0.asp,21441878,20041074,15883586,15744840
Nomistery/0039-nomystery-42-0.asp,722276,2721338,1758299,232796
Nomistery/0041-nomystery-88-0.asp,15466626,17256245,11345858,18003136
Nomistery/0042-nomystery-56-0.asp,17813766,17050991,16187690,15108408
Nomistery/0045-nomystery-44-0.asp,759262,811108,343794,632903
RicochetRobots/007-ricochetrobot-17-0.asp,1509553,2424935,2367033,1959206
RicochetRobots/018-ricochetrobot-14-0.asp,211641,148802,160923,112636
RicochetRobots/025-ricochetrobot-14-0.asp,125289,151742,163702,93800
RicochetRobots/030-ricochetrobot-16-0.asp,2109041,2197682,1280034,1074461
RicochetRobots/038-ricochetrobot-13-0.asp,49702,11615,56909,25055
RicochetRobots/040-ricochetrobot-14-0.asp,388302,252870,55253,150390
RicochetRobots/046-ricochetrobot-13-0.asp,80683,51049,68736,24255
RicochetRobots/059-ricochetrobot-15-0.asp,95166,218189,27648,170052
RicochetRobots/060-ricochetrobot-14-0.asp,234134,110127,136534,100228
RicochetRobots/061-ricochetrobot-14-0.asp,126254,75354,57804,158916
RicochetRobots/062-ricochetrobot-25-0.asp,9703546,3077249,2911942,2925058
RicochetRobots/074-ricochetrobot-18-0.asp,2464952,2561891,2571360,2264856
RicochetRobots/078-ricochetrobot-17-0.asp,2251588,2604038,2366216,1535013
RicochetRobots/084-ricochetrobot-15-0.asp,979504,519587,65282,72015
RicochetRobots/097-ricochetrobot-17-0.asp,2164756,2439536,570196,2117698
RicochetRobots/105-ricochetrobot-19-0.asp,8895347,2653817,285690,2428715
RicochetRobots/120-ricochetrobot-22-0.asp,2690994,7569550,7735005,2780844
RicochetRobots/188-ricochetrobot-18-0.asp,2487850,2175841,2496562,2343825
RicochetRobots/214-ricochetrobot-22-0.asp,1279065,222911,2386304,1518594
RicochetRobots/230-ricochetrobot-17-0.asp,2102703,2189420,1528188,2047458
Sokoban/0065-sokoban-120-1.asp,29743583,27843482,25971534,25271897
Sokoban/0096-sokoban-36-1.asp,204128,224285,294295,250042
Sokoban/0103-sokoban-110-1.asp,187962,129092,129092,129092
Sokoban/0119-sokoban-42-1.asp,599691,524267,452853,432312
Sokoban/0128-sokoban-131-1.asp,1817138,620965,1135259,349983
Sokoban/0140-sokoban-60-1.asp,14503458,14352755,14015138,5249023
Sokoban/0162-sokoban-31-1.asp,177925,102793,90132,100967
Sokoban/0207-sokoban-31-1.asp,355874,334601,310007,268745
Sokoban/0272-sokoban-135-1.asp,3375089,1219359,1272702,756065
Sokoban/0395-sokoban-45-1.asp,4592146,4896908,4461642,4411251
Sokoban/0418-sokoban-36-1.asp,3664541,2461872,2210552,2166359
Sokoban/0428-sokoban-120-1.asp,2307354,592209,3083658,1748372
Sokoban/0474-sokoban-56-1.asp,950722,173398,31651,905153
Sokoban/0516-sokoban-200-1.asp,2646253,12813564,8737297,7347429
Sokoban/0685-sokoban-105-1.asp,22049029,21044567,7358258,7126676
Sokoban/0760-sokoban-48-1.asp,4657545,4692428,2133255,2360108
Sokoban/0791-sokoban-270-1.asp,51487343,43897111,38299370,39042609
Sokoban/0809-sokoban-280-1.asp,39861040,39995571,40086637,34369375
Sokoban/0950-sokoban-87-1.asp,24273591,22544877,21929878,18761664
Sokoban/0984-sokoban-165-1.asp,32904419,34310256,32433578,31867962
Visit-all/0009-visitall-36-1.asp,334042,1017399,519456,489305
Visit-all/0012-visitall-36-1.asp,436750,572784,549981,549414
Visit-all/0019-visitall-67-1.asp,3720048,3775770,3662604,3744534
Visit-all/0020-visitall-67-1.asp,3600377,3706658,3808960,3634020
Visit-all/0029-visitall-39-1.asp,390425,535072,781185,485590
Visit-all/0030-visitall-39-1.asp,411851,504918,809422,621164
Visit-all/0031-visitall-39-1.asp,810638,625149,657931,553114
Visit-all/0037-visitall-73-1.asp,4352103,3805399,3642249,18073326
Visit-all/0040-visitall-73-1.asp,3539266,3738530,3817585,3673220
Visit-all/0057-visitall-79-1.asp,4001515,3937066,3841564,3874643
Visit-all/0059-visitall-79-1.asp,3727376,3793449,3787704,11712294
Visit-all/0060-visitall-79-1.asp,3700343,4091420,4027931,16570497
Visit-all/0070-visitall-49-1.asp,333138,457087,803825,744914
Visit-all/0071-visitall-49-1.asp,356990,940704,841323,405682
Visit-all/0077-visitall-91-1.asp,4633152,28084398,4291721,4213010
Visit-all/0078-visitall-91-1.asp,5081730,4228034,4268723,19448060
Visit-all/0080-visitall-91-1.asp,4030001,4014855,4121658,4013189
Visit-all/0089-visitall-66-1.asp,348760,103485,79299,259512
Visit-all/0099-visitall-122-1.asp,4426021,4524461,4541318,4081306
Visit-all/0100-visitall-122-1.asp,4723904,4466967,4324181,4245529
learning-1-sort-size-lbd-3-limit-50k
HanoiTower/0004-hanoi_tower-60-0.asp,435210,701937,655503,857687
HanoiTower/0005-hanoi_tower-60-0.asp,2712871,678315,3117481,2171331
HanoiTower/0007-hanoi_tower-60-0.asp,3210247,5408053,3349731,1241174
HanoiTower/0008-hanoi_tower-60-0.asp,4390489,5680959,7444498,6754961
HanoiTower/0013-hanoi_tower-32-0.asp,275746,263486,344904,446338
HanoiTower/0021-hanoi_tower-40-0.asp,801038,500414,245866,510582
HanoiTower/0022-hanoi_tower-60-0.asp,41943,114277,56291,23515
HanoiTower/0023-hanoi_tower-60-0.asp,31451,38406,61477,59421
HanoiTower/0025-hanoi_tower-60-0.asp,113315,67044,161610,40103
HanoiTower/0032-hanoi_tower-60-0.asp,66224,63463,69353,57275
HanoiTower/0036-hanoi_tower-80-0.asp,111212,59976,48836,42600
HanoiTower/0039-hanoi_tower-80-0.asp,375303,85353,114055,145600
HanoiTower/0040-hanoi_tower-80-0.asp,287814,96868,193809,152218
HanoiTower/0046-hanoi_tower-100-0.asp,151528,136046,123746,137191
HanoiTower/0047-hanoi_tower-120-0.asp,40485,46602,9610,34539
HanoiTower/0048-hanoi_tower-120-0.asp,92980,87121,46957,96598
HanoiTower/0050-hanoi_tower-120-0.asp,314254,163302,199695,260753
HanoiTower/0056-hanoi_tower-120-0.asp,2854569,2094179,1711487,2090126
HanoiTower/0059-hanoi_tower-120-0.asp,11572723,5121237,3818801,3641769
HanoiTower/0060-hanoi_tower-120-0.asp,6836438,8719872,6262595,6990904
Labyrinth/0025-labyrinth-14-0.asp,6228,6228,6228,6228
Labyrinth/0045-labyrinth-11-0.asp,11880,193616,193616,193616
Labyrinth/0060-labyrinth-13-0.asp,6332,6332,6332,6332
Labyrinth/0075-labyrinth-13-0.asp,186819,186819,186819,186819
Labyrinth/0082-labyrinth-14-0.asp,751658,751658,751658,751658
Labyrinth/0083-labyrinth-23-0.asp,58907581,59326208,59884834,59892235
Labyrinth/0094-labyrinth-17-0.asp,2013422,3044,3044,3044
Labyrinth/0117-labyrinth-23-0.asp,49940769,50384375,49758808,49744927
Labyrinth/0130-labyrinth-14-0.asp,563327,563327,563327,563327
Labyrinth/0151-labyrinth-19-0.asp,9382994,1787502,1787502,1787502
Labyrinth/0157-labyrinth-13-0.asp,1639136,291859,291859,291859
Labyrinth/0192-labyrinth-18-0.asp,8212844,8212844,8212844,8212844
Labyrinth/0204-labyrinth-20-0.asp,10411263,34357461,34357461,34357461
